Word,POS,lcfreqmovies,lcfreqbooks,Freq
communié,VER,-0.744727495,0.086359831,-0.329183832
comportera,VER,-0.744727495,-0.568636236,-0.656681866
concernaient,VER,-0.744727495,0.245512668,-0.249607414
constituant,NOU,-0.744727495,0.431363764,-0.156681866
contredirai,VER,-0.744727495,-1.15490196,-0.949814728
coula,VER,-0.744727495,0.748962861,0.002117683
couleuvres,NOU,-0.744727495,0.130333768,-0.307196864
démoralisée,VER,-0.744727495,-0.677780705,-0.7112541
désignent,VER,-0.744727495,0.10720997,-0.318758763
dévisagé,VER,-0.744727495,0.004321374,-0.370203061
distribua,VER,-0.744727495,0.190331698,-0.277197899
distribuaient,VER,-0.744727495,0.06069784,-0.342014828
dressa,VER,-0.744727495,0.98811284,0.121692673
écoutions,VER,-0.744727495,0.45331834,-0.145704578
élucubrations,NOU,-0.744727495,0.033423755,-0.35565187
émaillée,VER,-0.744727495,0.305351369,-0.219688063
embonpoint,NOU,-0.744727495,0.292256071,-0.226235712
emphatique,ADJ,-0.744727495,0.209515015,-0.26760624
encombrements,NOU,-0.744727495,0.173186268,-0.285770614
endetter,VER,-0.744727495,-0.568636236,-0.656681866
enduire,VER,-0.744727495,0.130333768,-0.307196864
enflammera,VER,-0.744727495,0,-0.372363748
engueulera,VER,-0.744727495,-0.853871964,-0.79929973
entraînées,VER,-0.744727495,0.033423755,-0.35565187
escaladait,VER,-0.744727495,0.152288344,-0.296219576
éteignaient,VER,-0.744727495,0.348304863,-0.198211316
étonnerai,VER,-0.744727495,-1.15490196,-0.949814728
étouffées,VER,-0.744727495,0.334453751,-0.205136872
évangiles,NOU,-0.744727495,0.190331698,-0.277197899
explosaient,VER,-0.744727495,0.06069784,-0.342014828
farfelues,ADJ,-0.744727495,-0.853871964,-0.79929973
fécondes,ADJ,-0.744727495,-0.091514981,-0.418121238
foncièrement,ADV,-0.744727495,0.320146286,-0.212290605
formulée,VER,-0.744727495,0.209515015,-0.26760624
fournissant,VER,-0.744727495,0.086359831,-0.329183832
frelons,NOU,-0.744727495,0.004321374,-0.370203061
galopent,VER,-0.744727495,0.152288344,-0.296219576
gauloise,ADJ,-0.744727495,0.614897216,-0.06491514
gencive,NOU,-0.744727495,-0.091514981,-0.418121238
graphiste,NOU,-0.744727495,0,-0.372363748
grenat,NOU,-0.744727495,0.622214023,-0.061256736
gribouillé,VER,-0.744727495,-0.853871964,-0.79929973
griffonne,VER,-0.744727495,0.033423755,-0.35565187
gueulent,VER,-0.744727495,0.152288344,-0.296219576
hachés,VER,-0.744727495,0.260071388,-0.242328054
hebdo,NOU,-0.744727495,0.033423755,-0.35565187
hêtre,NOU,-0.744727495,0.5289167,-0.107905398
hocher,VER,-0.744727495,0.152288344,-0.296219576
impassibles,ADJ,-0.744727495,0.260071388,-0.242328054
impatientait,VER,-0.744727495,0.385606274,-0.179560611
imprégnés,VER,-0.744727495,0.276461804,-0.234132846
indiscutables,ADJ,-0.744727495,0.033423755,-0.35565187
inespérée,ADJ,-0.744727495,0.385606274,-0.179560611
inondait,VER,-0.744727495,0.482873584,-0.130926956
inscrivait,VER,-0.744727495,0.472756449,-0.135985523
insignifiance,NOU,-0.744727495,0.562292864,-0.091217316
insista,VER,-0.744727495,1.115277591,0.185275048
intensifie,VER,-0.744727495,-0.698970004,-0.72184875
interdisaient,VER,-0.744727495,0.227886705,-0.258420395
irrécupérables,ADJ,-0.744727495,-0.214670165,-0.47969883
israéliennes,ADJ,-0.744727495,0,-0.372363748
jardinet,NOU,-0.744727495,0.562292864,-0.091217316
jouèrent,VER,-0.744727495,0.276461804,-0.234132846
kaléidoscope,NOU,-0.744727495,0.086359831,-0.329183832
lacère,VER,-0.744727495,-0.26760624,-0.506166868
layette,NOU,-0.744727495,0.130333768,-0.307196864
linoléum,NOU,-0.744727495,0.372912003,-0.185907746
luisants,ADJ,-0.744727495,0.846955325,0.051113915
machinerie,NOU,-0.744727495,0.442479769,-0.151123863
malsaines,ADJ,-0.744727495,0.152288344,-0.296219576
marbrée,NOU,-0.744727495,-0.468521083,-0.606624289
mimiques,ADJ,-0.744727495,0.45331834,-0.145704578
modelée,VER,-0.744727495,0.004321374,-0.370203061
monotones,ADJ,-0.744727495,0.348304863,-0.198211316
mutiner,VER,-0.744727495,-0.853871964,-0.79929973
nababs,NOU,-0.744727495,-0.853871964,-0.79929973
naïves,ADJ,-0.744727495,0.361727836,-0.19149983
noyant,VER,-0.744727495,0.190331698,-0.277197899
observa,VER,-0.744727495,1.289142836,0.272207671
omoplates,NOU,-0.744727495,0.622214023,-0.061256736
participais,VER,-0.744727495,0.06069784,-0.342014828
peignons,NOU,-0.744727495,0,-0.372363748
penchera,VER,-0.744727495,-0.568636236,-0.656681866
pernicieux,ADJ,-0.744727495,0.033423755,-0.35565187
pincement,NOU,-0.744727495,0.562292864,-0.091217316
platitude,NOU,-0.744727495,0.190331698,-0.277197899
pourrissait,VER,-0.744727495,0.086359831,-0.329183832
pourvus,ADJ,-0.744727495,0.361727836,-0.19149983
promontoire,NOU,-0.744727495,0.442479769,-0.151123863
proportionné,VER,-0.744727495,0.008600172,-0.368063662
protectorat,NOU,-0.744727495,-0.055517328,-0.400122412
puissamment,ADV,-0.744727495,0.674861141,-0.034933177
raffermir,VER,-0.744727495,-0.167491087,-0.456109291
ramassaient,VER,-0.744727495,0.190331698,-0.277197899
rangeait,VER,-0.744727495,0.825426118,0.040349312
rassemblaient,VER,-0.744727495,0.397940009,-0.173393743
rassemblait,VER,-0.744727495,0.472756449,-0.135985523
reconnaissaient,VER,-0.744727495,0.397940009,-0.173393743
recueillit,VER,-0.744727495,0.409933123,-0.167397186
refaisait,VER,-0.744727495,0.276461804,-0.234132846
réfractaire,ADJ,-0.744727495,0.190331698,-0.277197899
refroidies,VER,-0.744727495,-0.167491087,-0.456109291
rejeta,VER,-0.744727495,0.758911892,0.007092198
renonçait,VER,-0.744727495,0.50242712,-0.121150188
répandus,VER,-0.744727495,0.322219295,-0.2112541
reposeront,VER,-0.744727495,-1.15490196,-0.949814728
rincé,VER,-0.744727495,0.10720997,-0.318758763
rompais,VER,-0.744727495,-0.853871964,-0.79929973
sautillant,ADJ,-0.744727495,0.537819095,-0.1034542
sceaux,NOU,-0.744727495,0.173186268,-0.285770614
sculptées,VER,-0.744727495,0.276461804,-0.234132846
sentimentalité,NOU,-0.744727495,0.06069784,-0.342014828
sidérant,VER,-0.744727495,-0.853871964,-0.79929973
signalant,VER,-0.744727495,0.260071388,-0.242328054
situées,VER,-0.744727495,0.245512668,-0.249607414
stérilisateur,ADJ,-0.744727495,0,-0.372363748
suppléants,NOU,-0.744727495,-0.468521083,-0.606624289
surexcitée,VER,-0.744727495,-0.568636236,-0.656681866
symbolisait,VER,-0.744727495,0.10720997,-0.318758763
tapissent,VER,-0.744727495,-0.468521083,-0.606624289
terrassée,VER,-0.744727495,-0.091514981,-0.418121238
terreau,NOU,-0.744727495,0.57054294,-0.087092278
tonnant,VER,-0.744727495,-0.677780705,-0.7112541
toques,NOU,-0.744727495,0.033423755,-0.35565187
tourelles,NOU,-0.744727495,0.348304863,-0.198211316
tournures,NOU,-0.744727495,0.260071388,-0.242328054
trépidante,ADJ,-0.744727495,-0.214670165,-0.47969883
turpitude,NOU,-0.744727495,-0.387216143,-0.565971819
vainquit,VER,-0.744727495,-0.853871964,-0.79929973
variantes,ADJ,-0.744727495,0.409933123,-0.167397186
veillaient,VER,-0.744727495,0.431363764,-0.156681866
abattement,NOU,-0.769551079,0.372912003,-0.198319538
abstenu,VER,-0.769551079,-0.091514981,-0.43053303
acabit,NOU,-0.769551079,0.190331698,-0.289609691
accomplissant,VER,-0.769551079,0.372912003,-0.198319538
accordaient,VER,-0.769551079,0.385606274,-0.191972403
adjectifs,ADJ,-0.769551079,0.190331698,-0.289609691
aguicheuses,NOU,-0.769551079,-0.853871964,-0.811711522
allumaient,VER,-0.769551079,0.656098202,-0.056726439
ambrée,VER,-0.769551079,0.130333768,-0.319608656
analogues,NOU,-0.769551079,0.334453751,-0.217548664
anguleux,ADJ,-0.769551079,0.260071388,-0.254739846
annulerai,VER,-0.769551079,0,-0.38477554
annulerait,VER,-0.769551079,-0.698970004,-0.734260542
anxieusement,ADV,-0.769551079,0.372912003,-0.198319538
apaisés,VER,-0.769551079,0.06069784,-0.35442662
apeurés,ADJ,-0.769551079,0.336459734,-0.216545673
apologie,NOU,-0.769551079,0.086359831,-0.341595624
appelèrent,VER,-0.769551079,0.173186268,-0.298182406
appréhendais,VER,-0.769551079,0.033423755,-0.368063662
apprivoisée,VER,-0.769551079,0.06069784,-0.35442662
architectures,NOU,-0.769551079,0.245512668,-0.262019206
assentiment,NOU,-0.769551079,0.5289167,-0.12031719
assumait,VER,-0.769551079,0.292256071,-0.238647504
attacheras,VER,-0.769551079,-1.15490196,-0.96222652
attribuez,VER,-0.769551079,0,-0.38477554
automatisme,NOU,-0.769551079,0.033423755,-0.368063662
avancions,VER,-0.769551079,0.385606274,-0.191972403
avouerais,VER,-0.769551079,-0.468521083,-0.619036081
baratineurs,NOU,-0.769551079,-1.15490196,-0.96222652
bassets,NOU,-0.769551079,-0.698970004,-0.734260542
battraient,VER,-0.769551079,-0.167491087,-0.468521083
bazars,NOU,-0.769551079,0.004321374,-0.382614853
bedonnant,VER,-0.769551079,0.10720997,-0.331170555
besognes,NOU,-0.769551079,0.686636269,-0.041457405
bifurque,VER,-0.769551079,-0.387216143,-0.578383611
blanchira,VER,-0.769551079,0,-0.38477554
bohèmes,NOU,-0.769551079,-0.167491087,-0.468521083
bondissait,VER,-0.769551079,0.409933123,-0.179808978
bordant,VER,-0.769551079,0.397940009,-0.185805535
bougeoir,NOU,-0.769551079,0.190331698,-0.289609691
bouleversement,NOU,-0.769551079,0.629409599,-0.07007074
bouquiner,VER,-0.769551079,0.033423755,-0.368063662
brides,NOU,-0.769551079,0.06069784,-0.35442662
butine,VER,-0.769551079,-0.468521083,-0.619036081
cahute,NOU,-0.769551079,0.004321374,-0.382614853
calembours,NOU,-0.769551079,0.173186268,-0.298182406
cantonnier,NOU,-0.769551079,0.292256071,-0.238647504
carrioles,NOU,-0.769551079,0.320146286,-0.224702397
casqué,VER,-0.769551079,0.374748346,-0.197401367
cessaient,VER,-0.769551079,0.656098202,-0.056726439
chausser,VER,-0.769551079,0.152288344,-0.308631368
cheminement,NOU,-0.769551079,0.686636269,-0.041457405
chevauchaient,VER,-0.769551079,0.209515015,-0.280018032
chiliennes,ADJ,-0.769551079,-0.853871964,-0.811711522
chromé,VER,-0.769551079,0.361727836,-0.203911622
chuchotante,ADJ,-0.769551079,0.086359831,-0.341595624
citronniers,NOU,-0.769551079,0.033423755,-0.368063662
commente,VER,-0.769551079,0.492760389,-0.138395345
commettrai,VER,-0.769551079,-0.468521083,-0.619036081
comptoirs,NOU,-0.769551079,0.307496038,-0.231027521
concile,NOU,-0.769551079,0.409933123,-0.179808978
condamnait,VER,-0.769551079,0.545307116,-0.112121982
confits,NOU,-0.769551079,0.322219295,-0.223665892
consciencieuse,ADJ,-0.769551079,-0.086186148,-0.427868614
consistaient,VER,-0.769551079,0.033423755,-0.368063662
consonance,NOU,-0.769551079,0.004321374,-0.382614853
contempla,VER,-0.769551079,0.727541257,-0.021004911
continuée,VER,-0.769551079,-0.26760624,-0.51857866
contournait,VER,-0.769551079,0.245512668,-0.262019206
corsée,VER,-0.769551079,-0.26760624,-0.51857866
couvé,VER,-0.769551079,0.260071388,-0.254739846
crado,NOU,-0.769551079,-0.022276395,-0.395913737
crevais,VER,-0.769551079,0.086359831,-0.341595624
criard,ADJ,-0.769551079,0.173186268,-0.298182406
damnera,VER,-0.769551079,-1.15490196,-0.96222652
déchira,VER,-0.769551079,0.698970004,-0.035290538
décisifs,ADJ,-0.769551079,0.227886705,-0.270832187
défilaient,VER,-0.769551079,0.674861141,-0.047344969
défilant,VER,-0.769551079,0.06069784,-0.35442662
délateurs,NOU,-0.769551079,-0.327902142,-0.548726611
démineur,NOU,-0.769551079,-1.15490196,-0.96222652
déodorants,NOU,-0.769551079,-0.677780705,-0.723665892
dépassaient,VER,-0.769551079,0.774516966,0.002482944
déplorer,VER,-0.769551079,0.173186268,-0.298182406
dépouillement,NOU,-0.769551079,0.397940009,-0.185805535
dératiser,VER,-0.769551079,0,-0.38477554
désertique,ADJ,-0.769551079,0.260071388,-0.254739846
détachait,VER,-0.769551079,0.92992956,0.080189241
dévorez,VER,-0.769551079,0,-0.38477554
diagnostiques,ADJ,-0.769551079,0,-0.38477554
diffus,ADJ,-0.769551079,0.260071388,-0.254739846
directoire,NOU,-0.769551079,0.320146286,-0.224702397
diverge,VER,-0.769551079,0,-0.38477554
divisait,VER,-0.769551079,0.209515015,-0.280018032
durcie,VER,-0.769551079,0.336459734,-0.216545673
échapperais,VER,-0.769551079,-0.698970004,-0.734260542
écorchés,VER,-0.769551079,0.361727836,-0.203911622
écoutai,VER,-0.769551079,0.372912003,-0.198319538
élargissant,VER,-0.769551079,0.276461804,-0.246544638
élargissement,NOU,-0.769551079,0.086359831,-0.341595624
élevaient,VER,-0.769551079,0.674861141,-0.047344969
émacié,VER,-0.769551079,0.387389826,-0.191080627
embarqua,VER,-0.769551079,0.190331698,-0.289609691
embrasserait,VER,-0.769551079,-0.091514981,-0.43053303
emménageons,VER,-0.769551079,-0.853871964,-0.811711522
empêtrée,VER,-0.769551079,-0.086186148,-0.427868614
empoignez,VER,-0.769551079,-1.15490196,-0.96222652
encolure,NOU,-0.769551079,0.778874472,0.004661697
endurent,VER,-0.769551079,-1.15490196,-0.96222652
entremise,VER,-0.769551079,0.173186268,-0.298182406
entrevu,VER,-0.769551079,0.686636269,-0.041457405
enveloppa,VER,-0.769551079,0.64246452,-0.06354328
environnant,ADJ,-0.769551079,-0.173925197,-0.471738138
éperdue,VER,-0.769551079,0.593286067,-0.088132506
estimant,VER,-0.769551079,0.472756449,-0.148397315
établissait,VER,-0.769551079,0.5774918,-0.09602964
étourdir,VER,-0.769551079,0.086359831,-0.341595624
éventrées,VER,-0.769551079,0.130333768,-0.319608656
examina,VER,-0.769551079,0.963315511,0.096882216
excitaient,VER,-0.769551079,0.190331698,-0.289609691
exécutive,ADJ,-0.769551079,-0.698970004,-0.734260542
expéditionnaire,NOU,-0.769551079,0.419955748,-0.174797666
explorais,VER,-0.769551079,-0.568636236,-0.669093658
famélique,ADJ,-0.769551079,0.06069784,-0.35442662
familiarisé,VER,-0.769551079,-0.214670165,-0.492110622
finesses,NOU,-0.769551079,0.173186268,-0.298182406
flageller,VER,-0.769551079,-0.387216143,-0.578383611
fonça,VER,-0.769551079,0.50242712,-0.13356198
fonctionnant,VER,-0.769551079,0.086359831,-0.341595624
frégates,NOU,-0.769551079,0.10720997,-0.331170555
fripée,VER,-0.769551079,0.305351369,-0.232099855
fugaces,ADJ,-0.769551079,0.086359831,-0.341595624
furibard,ADJ,-0.769551079,0.004321374,-0.382614853
gagé,VER,-0.769551079,-1.15490196,-0.96222652
galopant,VER,-0.769551079,0.334453751,-0.217548664
gaufrier,NOU,-0.769551079,-0.568636236,-0.669093658
gnou,NOU,-0.769551079,0,-0.38477554
grésillement,NOU,-0.769551079,0.5289167,-0.12031719
guidaient,VER,-0.769551079,0.033423755,-0.368063662
habituait,VER,-0.769551079,0.245512668,-0.262019206
hérissé,VER,-0.769551079,0.656098202,-0.056726439
hétérosexuels,ADJ,-0.769551079,0.06069784,-0.35442662
heurta,VER,-0.769551079,0.710963119,-0.02929398
immatérielle,ADJ,-0.769551079,0.173186268,-0.298182406
increvables,ADJ,-0.769551079,-0.468521083,-0.619036081
incrustées,VER,-0.769551079,0.190331698,-0.289609691
indécision,NOU,-0.769551079,0.276461804,-0.246544638
ineptes,ADJ,-0.769551079,0.190331698,-0.289609691
inespéré,ADJ,-0.769551079,0.209515015,-0.280018032
infatigables,ADJ,-0.769551079,0.173186268,-0.298182406
informa,VER,-0.769551079,0.50242712,-0.13356198
injuriait,VER,-0.769551079,0.06069784,-0.35442662
innommables,ADJ,-0.769551079,0.130333768,-0.319608656
interprètent,VER,-0.769551079,-0.327902142,-0.548726611
intitulait,VER,-0.769551079,0.10720997,-0.331170555
introduisant,VER,-0.769551079,0.190331698,-0.289609691
irritante,ADJ,-0.769551079,0.152288344,-0.308631368
jaillissait,VER,-0.769551079,0.58546073,-0.092045175
jaillissant,ADJ,-0.769551079,0.442479769,-0.163535655
juché,VER,-0.769551079,0.698970004,-0.035290538
juraient,VER,-0.769551079,0.209515015,-0.280018032
justifiait,VER,-0.769551079,0.656098202,-0.056726439
laboureur,NOU,-0.769551079,0.152288344,-0.308631368
larcins,NOU,-0.769551079,0.033423755,-0.368063662
loua,VER,-0.769551079,0.033423755,-0.368063662
lucarnes,NOU,-0.769551079,0.245512668,-0.262019206
luth,NOU,-0.769551079,0.10720997,-0.331170555
malappris,ADJ,-0.769551079,-0.568636236,-0.669093658
malicieuse,ADJ,-0.769551079,0.004321374,-0.382614853
manqueraient,VER,-0.769551079,0.260071388,-0.254739846
mansuétude,NOU,-0.769551079,0.307496038,-0.231027521
marathonien,NOU,-0.769551079,-1.15490196,-0.96222652
mimétisme,NOU,-0.769551079,0.190331698,-0.289609691
minerais,VER,-0.769551079,-1.15490196,-0.96222652
minuter,VER,-0.769551079,0,-0.38477554
mouflet,NOU,-0.769551079,0.50242712,-0.13356198
moulée,VER,-0.769551079,0.292256071,-0.238647504
moustachus,ADJ,-0.769551079,0.209515015,-0.280018032
multiplicité,NOU,-0.769551079,0.173186268,-0.298182406
mutile,VER,-0.769551079,-0.387216143,-0.578383611
myosotis,NOU,-0.769551079,0.173186268,-0.298182406
négligeant,VER,-0.769551079,0.334453751,-0.217548664
noierai,VER,-0.769551079,-1.15490196,-0.96222652
obligeaient,VER,-0.769551079,0.385606274,-0.191972403
octroi,NOU,-0.769551079,0.260071388,-0.254739846
onctueuse,ADJ,-0.769551079,0.292256071,-0.238647504
oppressait,VER,-0.769551079,0.130333768,-0.319608656
orbital,ADJ,-0.769551079,0,-0.38477554
ornière,NOU,-0.769551079,0.152288344,-0.308631368
osaient,VER,-0.769551079,0.5289167,-0.12031719
ôtées,VER,-0.769551079,-0.853871964,-0.811711522
ôterez,VER,-0.769551079,-0.698970004,-0.734260542
oubliaient,VER,-0.769551079,0.334453751,-0.217548664
outrance,NOU,-0.769551079,0.442479769,-0.163535655
pacifié,VER,-0.769551079,-0.13076828,-0.45015968
papis,NOU,-0.769551079,0,-0.38477554
paupiettes,NOU,-0.769551079,-1.15490196,-0.96222652
pavées,VER,-0.769551079,-0.13076828,-0.45015968
peignée,VER,-0.769551079,0.086359831,-0.341595624
périodiquement,ADV,-0.769551079,0.50242712,-0.13356198
permettaient,VER,-0.769551079,0.870988814,0.050718868
persistance,NOU,-0.769551079,0.245512668,-0.262019206
pétanque,NOU,-0.769551079,0.173186268,-0.298182406
pimente,VER,-0.769551079,-1.15490196,-0.96222652
pincées,VER,-0.769551079,0.537819095,-0.115865992
pointaient,VER,-0.769551079,0.361727836,-0.203911622
pointillé,VER,-0.769551079,0.292256071,-0.238647504
poteries,NOU,-0.769551079,0.385606274,-0.191972403
précepte,NOU,-0.769551079,0.033423755,-0.368063662
présentai,VER,-0.769551079,0.10720997,-0.331170555
préservait,VER,-0.769551079,0.004321374,-0.382614853
présidais,VER,-0.769551079,0,-0.38477554
prétendit,VER,-0.769551079,0.260071388,-0.254739846
prodigieuses,ADJ,-0.769551079,0.086359831,-0.341595624
promettaient,VER,-0.769551079,0.260071388,-0.254739846
proposées,VER,-0.769551079,0.06069784,-0.35442662
prospection,NOU,-0.769551079,0.361727836,-0.203911622
provocant,ADJ,-0.769551079,0.245512668,-0.262019206
puisant,VER,-0.769551079,0.004321374,-0.382614853
pulsé,VER,-0.769551079,0,-0.38477554
rafiots,NOU,-0.769551079,-0.698970004,-0.734260542
raidir,VER,-0.769551079,0.190331698,-0.289609691
ramasseurs,NOU,-0.769551079,0.152288344,-0.308631368
ramoner,VER,-0.769551079,-0.214670165,-0.492110622
rattachés,VER,-0.769551079,0.086359831,-0.341595624
ravitaillements,NOU,-0.769551079,0.06069784,-0.35442662
réagissait,VER,-0.769551079,0.173186268,-0.298182406
rebrousse,VER,-0.769551079,0.06069784,-0.35442662
réchauds,NOU,-0.769551079,-0.214670165,-0.492110622
récitation,NOU,-0.769551079,0.307496038,-0.231027521
récompensait,VER,-0.769551079,0.086359831,-0.341595624
recoupements,NOU,-0.769551079,0.06069784,-0.35442662
récurrence,NOU,-0.769551079,-0.853871964,-0.811711522
refermées,VER,-0.769551079,0.173186268,-0.298182406
réglementaires,ADJ,-0.769551079,0.397940009,-0.185805535
règnes,NOU,-0.769551079,0.033423755,-0.368063662
remboursait,VER,-0.769551079,-0.853871964,-0.811711522
renflement,NOU,-0.769551079,0.086359831,-0.341595624
renforçait,VER,-0.769551079,0.173186268,-0.298182406
renvoya,VER,-0.769551079,0.553883027,-0.107834026
reprendrait,VER,-0.769551079,0.372912003,-0.198319538
reprochais,VER,-0.769551079,0.227886705,-0.270832187
résista,VER,-0.769551079,0.334453751,-0.217548664
ressaisit,VER,-0.769551079,0.292256071,-0.238647504
ressemblé,VER,-0.769551079,0.173186268,-0.298182406
retentissant,VER,-0.769551079,0.260071388,-0.254739846
réticente,ADJ,-0.769551079,0.130333768,-0.319608656
retournèrent,VER,-0.769551079,0.64246452,-0.06354328
retranchements,NOU,-0.769551079,0.10720997,-0.331170555
réveillèrent,VER,-0.769551079,0.209515015,-0.280018032
rigoureuses,ADJ,-0.769551079,0.190331698,-0.289609691
rillettes,NOU,-0.769551079,0.385606274,-0.191972403
rocheuse,ADJ,-0.769551079,0.421603927,-0.173973576
rongées,VER,-0.769551079,0.292256071,-0.238647504
ronronner,VER,-0.769551079,0.307496038,-0.231027521
rôties,VER,-0.769551079,0.11058971,-0.329480685
rougie,VER,-0.769551079,0.209515015,-0.280018032
saisonnière,ADJ,-0.769551079,-0.853871964,-0.811711522
scintillement,NOU,-0.769551079,0.51054501,-0.129503035
scrutent,VER,-0.769551079,-0.327902142,-0.548726611
semées,VER,-0.769551079,0.245512668,-0.262019206
sertie,VER,-0.769551079,-0.022276395,-0.395913737
sexagénaire,ADJ,-0.769551079,-0.055517328,-0.412534204
signataire,NOU,-0.769551079,-0.167491087,-0.468521083
somnole,VER,-0.769551079,0.276461804,-0.246544638
soulageait,VER,-0.769551079,0.10720997,-0.331170555
spectral,ADJ,-0.769551079,-0.468521083,-0.619036081
statuettes,NOU,-0.769551079,0.173186268,-0.298182406
suaves,ADJ,-0.769551079,0.292256071,-0.238647504
subjuguée,VER,-0.769551079,0.004321374,-0.382614853
suicidées,NOU,-0.769551079,-1.15490196,-0.96222652
surgirent,VER,-0.769551079,0.190331698,-0.289609691
surviendra,VER,-0.769551079,-0.853871964,-0.811711522
tamise,VER,-0.769551079,-1.15490196,-0.96222652
tanguer,VER,-0.769551079,0.190331698,-0.289609691
tapissier,ADJ,-0.769551079,0.086359831,-0.341595624
tarda,VER,-0.769551079,0.545307116,-0.112121982
terroir,NOU,-0.769551079,0.260071388,-0.254739846
têtards,NOU,-0.769551079,0.190331698,-0.289609691
tintait,VER,-0.769551079,0.033423755,-0.368063662
tordaient,VER,-0.769551079,0.276461804,-0.246544638
torgnoles,NOU,-0.769551079,-0.214670165,-0.492110622
torsades,VER,-0.769551079,0.276461804,-0.246544638
tramway,NOU,-0.769551079,0.743509765,-0.013020657
transcendant,ADJ,-0.769551079,-0.318758763,-0.544154921
tressée,VER,-0.769551079,0.276461804,-0.246544638
triples,ADJ,-0.769551079,0.173186268,-0.298182406
tronçon,NOU,-0.769551079,0.307496038,-0.231027521
usent,VER,-0.769551079,0.348304863,-0.210623108
vaccinée,VER,-0.769551079,-0.698970004,-0.734260542
vaporeuse,ADJ,-0.769551079,0.245512668,-0.262019206
veilleuses,NOU,-0.769551079,0.227886705,-0.270832187
verticalement,ADV,-0.769551079,0.519827994,-0.124861543
vivaces,ADJ,-0.769551079,0.033423755,-0.368063662
vouaient,VER,-0.769551079,-0.387216143,-0.578383611
abandonnèrent,VER,-0.795880017,0.152288344,-0.321795837
aborda,VER,-0.795880017,0.600972896,-0.097453561
abrutissent,VER,-0.795880017,0,-0.397940009
absentait,VER,-0.795880017,0.06069784,-0.367591089
abusivement,ADV,-0.795880017,0.06069784,-0.367591089
accession,NOU,-0.795880017,0.086359831,-0.354760093
accourait,VER,-0.795880017,0.385606274,-0.205136872
accueillerait,VER,-0.795880017,-0.13076828,-0.463324149
acheteuse,ADJ,-0.795880017,-0.853871964,-0.824875991
adjacent,ADJ,-0.795880017,-0.853871964,-0.824875991
administrations,NOU,-0.795880017,0.409933123,-0.192973447
adulation,NOU,-0.795880017,-0.214670165,-0.505275091
aéroplane,NOU,-0.795880017,0.06069784,-0.367591089
alternativement,ADV,-0.795880017,0.769377326,-0.013251346
antagonisme,NOU,-0.795880017,0.06069784,-0.367591089
antihistaminiques,ADJ,-0.795880017,0,-0.397940009
appliquant,VER,-0.795880017,0.629409599,-0.083235209
appuyaient,VER,-0.795880017,0.130333768,-0.332773125
arnaqueuse,NOU,-0.795880017,0,-0.397940009
assombrie,VER,-0.795880017,0.033423755,-0.381228131
attrapa,VER,-0.795880017,0.758911892,-0.018484063
attribua,VER,-0.795880017,0.10720997,-0.344335024
attribuait,VER,-0.795880017,0.492760389,-0.151559814
autocritique,NOU,-0.795880017,0.06069784,-0.367591089
avantageusement,ADV,-0.795880017,0.152288344,-0.321795837
avoisinante,ADJ,-0.795880017,-0.853871964,-0.824875991
axes,NOU,-0.795880017,0.130333768,-0.332773125
balaya,VER,-0.795880017,0.372912003,-0.211484007
balluchon,NOU,-0.795880017,-0.468521083,-0.63220055
banalement,ADV,-0.795880017,0.086359831,-0.354760093
bariolés,VER,-0.795880017,0.278753601,-0.258563208
bâtirait,VER,-0.795880017,-0.853871964,-0.824875991
bâtisses,NOU,-0.795880017,0.334453751,-0.230713133
bâtonnier,NOU,-0.795880017,0.130333768,-0.332773125
beuglé,VER,-0.795880017,-0.568636236,-0.682258127
bicorne,ADJ,-0.795880017,0.361727836,-0.217076091
blafarde,NOU,-0.795880017,0.57054294,-0.112668539
blanchisseuses,ADJ,-0.795880017,0.10720997,-0.344335024
blottit,VER,-0.795880017,0.320146286,-0.237866866
boueuses,ADJ,-0.795880017,0.361727836,-0.217076091
bourgeons,NOU,-0.795880017,0.334453751,-0.230713133
braillait,VER,-0.795880017,0.292256071,-0.251811973
broutent,VER,-0.795880017,-0.468521083,-0.63220055
cachai,VER,-0.795880017,0.004321374,-0.395779322
cadrans,NOU,-0.795880017,0.06069784,-0.367591089
calomniée,VER,-0.795880017,-0.568636236,-0.682258127
candélabres,NOU,-0.795880017,0.260071388,-0.267904315
charretier,ADJ,-0.795880017,0.004321374,-0.395779322
chassées,VER,-0.795880017,-0.055517328,-0.425698673
chérissait,VER,-0.795880017,0.06069784,-0.367591089
chiquer,VER,-0.795880017,0.130333768,-0.332773125
choisissaient,VER,-0.795880017,0.033423755,-0.381228131
choute,ADJ,-0.795880017,-0.568636236,-0.682258127
circulaires,ADJ,-0.795880017,0.278753601,-0.258563208
clairons,NOU,-0.795880017,0.10720997,-0.344335024
clameurs,NOU,-0.795880017,0.614897216,-0.090491401
clignaient,VER,-0.795880017,-0.167491087,-0.481685552
complaît,VER,-0.795880017,-0.327902142,-0.56189108
compresser,VER,-0.795880017,-0.698970004,-0.747425011
compromission,NOU,-0.795880017,-0.468521083,-0.63220055
concentriques,ADJ,-0.795880017,0.553883027,-0.120998495
condamnes,VER,-0.795880017,-0.853871964,-0.824875991
constata,VER,-0.795880017,0.953759692,0.078939838
constitués,VER,-0.795880017,0.10720997,-0.344335024
